D,probability,D_E,probability_density
48,0.00031234866828087427,0.1162227602905569,0.12900000000000109
49,0.0002527845036319632,0.11864406779661017,0.10440000000000081
50,0.00022033898305084913,0.12106537530266344,0.09100000000000069
51,0.00018159806295399642,0.1234866828087167,0.07500000000000052
52,0.0001602905569007274,0.12590799031476999,0.06620000000000043
53,0.0001278450363196133,0.12832929782082325,0.05280000000000029
54,0.00011573849878934686,0.13075060532687652,0.04780000000000025
55,8.377723970944338e-05,0.13317191283292978,0.03460000000000012
56,6.392251815980639e-05,0.13559322033898305,0.02640000000000004
57,6.440677966101704e-05,0.13801452784503632,0.026600000000000037
58,5.32687651331719e-05,0.14043583535108958,0.021999999999999995
59,4.0193704600484233e-05,0.14285714285714285,0.01659999999999999
60,3.099273607748182e-05,0.14527845036319612,0.012799999999999992
61,2.4697336561743323e-05,0.14769975786924938,0.010199999999999992
62,1.6464891041162218e-05,0.15012106537530268,0.006799999999999996
63,1.7433414043583524e-05,0.15254237288135594,0.0071999999999999955
64,1.1138014527845033e-05,0.1549636803874092,0.004599999999999998
65,1.1622276029055686e-05,0.15738498789346247,0.004799999999999999
66,1.0169491525423726e-05,0.15980629539951574,0.004199999999999999
67,5.326876513317193e-06,0.162227602905569,0.0022000000000000006
68,6.295399515738501e-06,0.16464891041162227,0.0026000000000000007
69,3.389830508474577e-06,0.16707021791767554,0.0014000000000000004
70,1.4527845036319614e-06,0.1694915254237288,0.0006000000000000001
71,1.937046004842615e-06,0.17191283292978207,0.0008
72,2.421307506053269e-06,0.17433414043583534,0.001
73,9.685230024213075e-07,0.17675544794188863,0.0004
74,2.421307506053269e-06,0.1791767554479419,0.001
75,4.842615012106538e-07,0.18159806295399517,0.0002
76,4.842615012106538e-07,0.18401937046004843,0.0002
78,1.4527845036319614e-06,0.18886198547215496,0.0006000000000000001
80,9.685230024213075e-07,0.1937046004842615,0.0004
81,4.842615012106538e-07,0.19612590799031476,0.0002
83,4.842615012106538e-07,0.2009685230024213,0.0002
84,4.842615012106538e-07,0.2033898305084746,0.0002
