node,degree_x,degree_y,degree_increase,degree_prob_x
473,2,2,0,0.002004008016032064
474,7,10,3,0.0070140280561122245
475,5,5,0,0.00501002004008016
476,2,2,0,0.002004008016032064
477,4,4,0,0.004008016032064128
479,1,1,0,0.001002004008016032
481,3,3,0,0.003006012024048096
482,4,4,0,0.004008016032064128
491,1,3,2,0.001002004008016032
498,1,1,0,0.001002004008016032
499,4,8,4,0.004008016032064128
500,1,4,3,0.001002004008016032
510,3,3,0,0.003006012024048096
513,1,2,1,0.001002004008016032
514,1,2,1,0.001002004008016032
519,3,7,4,0.003006012024048096
522,1,1,0,0.001002004008016032
529,1,2,1,0.001002004008016032
533,1,1,0,0.001002004008016032
543,1,8,7,0.001002004008016032
544,2,5,3,0.002004008016032064
545,2,5,3,0.002004008016032064
546,4,5,1,0.004008016032064128
547,2,2,0,0.002004008016032064
549,1,2,1,0.001002004008016032
552,1,3,2,0.001002004008016032
553,5,6,1,0.00501002004008016
558,3,3,0,0.003006012024048096
563,1,1,0,0.001002004008016032
566,3,3,0,0.003006012024048096
567,2,3,1,0.002004008016032064
575,4,4,0,0.004008016032064128
576,1,1,0,0.001002004008016032
578,2,2,0,0.002004008016032064
579,1,1,0,0.001002004008016032
582,6,6,0,0.006012024048096192
587,1,1,0,0.001002004008016032
590,1,2,1,0.001002004008016032
595,3,3,0,0.003006012024048096
596,1,1,0,0.001002004008016032
598,6,9,3,0.006012024048096192
599,1,4,3,0.001002004008016032
601,2,2,0,0.002004008016032064
602,3,3,0,0.003006012024048096
608,4,4,0,0.004008016032064128
609,4,4,0,0.004008016032064128
610,3,3,0,0.003006012024048096
612,1,2,1,0.001002004008016032
615,2,2,0,0.002004008016032064
622,3,3,0,0.003006012024048096
635,3,7,4,0.003006012024048096
636,1,1,0,0.001002004008016032
648,3,5,2,0.003006012024048096
649,1,2,1,0.001002004008016032
650,1,1,0,0.001002004008016032
658,2,3,1,0.002004008016032064
661,1,1,0,0.001002004008016032
664,1,1,0,0.001002004008016032
668,2,5,3,0.002004008016032064
673,1,1,0,0.001002004008016032
675,1,1,0,0.001002004008016032
678,1,3,2,0.001002004008016032
680,1,2,1,0.001002004008016032
681,1,1,0,0.001002004008016032
683,1,2,1,0.001002004008016032
685,1,1,0,0.001002004008016032
687,2,2,0,0.002004008016032064
688,2,2,0,0.002004008016032064
699,4,6,2,0.004008016032064128
704,4,4,0,0.004008016032064128
709,3,6,3,0.003006012024048096
710,4,6,2,0.004008016032064128
715,3,4,1,0.003006012024048096
716,3,4,1,0.003006012024048096
717,5,5,0,0.00501002004008016
718,3,4,1,0.003006012024048096
721,1,6,5,0.001002004008016032
724,3,3,0,0.003006012024048096
729,1,3,2,0.001002004008016032
730,2,3,1,0.002004008016032064
744,1,1,0,0.001002004008016032
746,1,5,4,0.001002004008016032
748,1,2,1,0.001002004008016032
749,2,2,0,0.002004008016032064
754,2,2,0,0.002004008016032064
755,1,1,0,0.001002004008016032
761,1,1,0,0.001002004008016032
763,5,5,0,0.00501002004008016
770,3,3,0,0.003006012024048096
774,2,2,0,0.002004008016032064
775,2,2,0,0.002004008016032064
781,1,2,1,0.001002004008016032
782,4,4,0,0.004008016032064128
783,5,5,0,0.00501002004008016
784,1,1,0,0.001002004008016032
786,2,2,0,0.002004008016032064
791,1,3,2,0.001002004008016032
792,6,6,0,0.006012024048096192
801,2,2,0,0.002004008016032064
802,2,2,0,0.002004008016032064
803,1,2,1,0.001002004008016032
805,1,8,7,0.001002004008016032
815,2,2,0,0.002004008016032064
816,1,2,1,0.001002004008016032
817,1,1,0,0.001002004008016032
820,1,1,0,0.001002004008016032
821,3,3,0,0.003006012024048096
826,3,3,0,0.003006012024048096
827,3,3,0,0.003006012024048096
828,8,8,0,0.008016032064128256
836,1,1,0,0.001002004008016032
837,7,7,0,0.0070140280561122245
839,4,7,3,0.004008016032064128
841,1,4,3,0.001002004008016032
843,1,1,0,0.001002004008016032
848,1,1,0,0.001002004008016032
850,1,2,1,0.001002004008016032
863,1,3,2,0.001002004008016032
865,1,1,0,0.001002004008016032
867,1,2,1,0.001002004008016032
871,3,3,0,0.003006012024048096
872,1,1,0,0.001002004008016032
873,2,13,11,0.002004008016032064
874,3,6,3,0.003006012024048096
879,1,1,0,0.001002004008016032
881,1,6,5,0.001002004008016032
886,1,3,2,0.001002004008016032
888,1,8,7,0.001002004008016032
890,1,1,0,0.001002004008016032
891,7,9,2,0.0070140280561122245
893,3,3,0,0.003006012024048096
900,3,3,0,0.003006012024048096
902,1,1,0,0.001002004008016032
903,1,1,0,0.001002004008016032
916,1,2,1,0.001002004008016032
920,4,5,1,0.004008016032064128
922,1,2,1,0.001002004008016032
923,1,1,0,0.001002004008016032
924,1,1,0,0.001002004008016032
928,5,5,0,0.00501002004008016
930,3,7,4,0.003006012024048096
934,2,3,1,0.002004008016032064
935,1,1,0,0.001002004008016032
936,1,2,1,0.001002004008016032
937,1,5,4,0.001002004008016032
938,2,2,0,0.002004008016032064
939,2,2,0,0.002004008016032064
941,2,2,0,0.002004008016032064
942,1,2,1,0.001002004008016032
943,1,1,0,0.001002004008016032
946,2,2,0,0.002004008016032064
950,1,1,0,0.001002004008016032
951,1,1,0,0.001002004008016032
954,2,3,1,0.002004008016032064
955,2,3,1,0.002004008016032064
956,3,3,0,0.003006012024048096
957,1,2,1,0.001002004008016032
962,1,1,0,0.001002004008016032
964,2,2,0,0.002004008016032064
967,4,4,0,0.004008016032064128
968,2,2,0,0.002004008016032064
969,1,1,0,0.001002004008016032
970,3,3,0,0.003006012024048096
971,1,4,3,0.001002004008016032
974,1,1,0,0.001002004008016032
979,4,4,0,0.004008016032064128
983,2,2,0,0.002004008016032064
984,2,2,0,0.002004008016032064
994,1,4,3,0.001002004008016032
995,2,2,0,0.002004008016032064
996,3,3,0,0.003006012024048096
1001,1,3,2,0.001002004008016032
1002,3,3,0,0.003006012024048096
1008,1,1,0,0.001002004008016032
1019,1,1,0,0.001002004008016032
1020,1,4,3,0.001002004008016032
1021,1,4,3,0.001002004008016032
1022,1,4,3,0.001002004008016032
1023,7,7,0,0.0070140280561122245
1024,2,5,3,0.002004008016032064
1026,1,1,0,0.001002004008016032
1029,1,1,0,0.001002004008016032
1030,1,1,0,0.001002004008016032
1034,1,2,1,0.001002004008016032
1049,1,1,0,0.001002004008016032
1057,1,4,3,0.001002004008016032
1058,1,4,3,0.001002004008016032
1059,1,4,3,0.001002004008016032
1060,3,4,1,0.003006012024048096
1064,1,3,2,0.001002004008016032
1066,1,1,0,0.001002004008016032
1067,2,2,0,0.002004008016032064
1073,1,1,0,0.001002004008016032
1076,1,1,0,0.001002004008016032
1078,2,2,0,0.002004008016032064
1087,1,1,0,0.001002004008016032
1088,1,1,0,0.001002004008016032
1091,1,1,0,0.001002004008016032
1092,1,1,0,0.001002004008016032
1095,1,1,0,0.001002004008016032
1098,1,1,0,0.001002004008016032
1105,1,1,0,0.001002004008016032
1108,2,2,0,0.002004008016032064
1109,2,2,0,0.002004008016032064
1111,1,1,0,0.001002004008016032
1112,1,1,0,0.001002004008016032
