D,probability,D_E,probability_density
76,0.0008231333333333347,0.012666666666666666,4.938800000000008
77,0.000765366666666668,0.012833333333333334,4.592200000000008
78,0.0007214666666666684,0.013,4.328800000000011
79,0.0006700666666666659,0.013166666666666667,4.020399999999995
80,0.0006083666666666615,0.013333333333333334,3.650199999999969
81,0.000571366666666663,0.0135,3.4281999999999777
82,0.0005262666666666589,0.013666666666666667,3.1575999999999533
83,0.0004925666666666548,0.013833333333333333,2.9553999999999285
84,0.00045683333333331654,0.014,2.7409999999998993
85,0.0004158666666666433,0.014166666666666666,2.4951999999998598
86,0.00038866666666664227,0.014333333333333333,2.3319999999998537
87,0.0003582666666666445,0.0145,2.149599999999867
88,0.0003308333333333128,0.014666666666666666,1.9849999999998769
89,0.00031393333333331453,0.014833333333333334,1.8835999999998871
90,0.0002886666666666498,0.015,1.731999999999899
91,0.0002623333333333185,0.015166666666666667,1.5739999999999108
92,0.00023586666666665357,0.015333333333333332,1.4151999999999214
93,0.00022266666666665477,0.0155,1.3359999999999286
94,0.00020489999999998986,0.015666666666666666,1.2293999999999392
95,0.00018299999999999136,0.015833333333333335,1.0979999999999481
96,0.0001691333333333259,0.016,1.0147999999999553
97,0.0001570999999999934,0.016166666666666666,0.9425999999999605
98,0.0001392666666666618,0.01633333333333333,0.8355999999999708
99,0.00012879999999999576,0.0165,0.7727999999999745
100,0.00011756666666666335,0.016666666666666666,0.7053999999999802
101,0.00010889999999999747,0.016833333333333332,0.6533999999999848
102,0.00010163333333333155,0.017,0.6097999999999894
103,9.053333333333206e-05,0.017166666666666667,0.5431999999999924
104,7.853333333333221e-05,0.017333333333333333,0.4711999999999933
105,7.506666666666593e-05,0.0175,0.4503999999999955
106,6.716666666666634e-05,0.017666666666666667,0.4029999999999981
107,6.303333333333308e-05,0.017833333333333333,0.3781999999999985
108,5.5766666666666974e-05,0.018,0.33460000000000184
109,4.8666666666667384e-05,0.018166666666666668,0.2920000000000043
110,4.596666666666729e-05,0.018333333333333333,0.27580000000000376
111,4.296666666666713e-05,0.0185,0.2578000000000028
112,3.800000000000034e-05,0.018666666666666668,0.22800000000000203
113,3.4400000000000226e-05,0.018833333333333334,0.20640000000000136
114,3.0433333333333353e-05,0.019,0.18260000000000012
