D,probability,D_E,probability_density
-2777,2.7146814404431944e-05,-0.8547245306248077,0.08819999999999939
-2776,2.7700831024930557e-05,-0.8544167436134195,0.08999999999999939
-2775,2.720837180670957e-05,-0.8541089566020313,0.0883999999999994
-2774,2.628501077254522e-05,-0.8538011695906432,0.08539999999999942
-2773,2.5361649738380872e-05,-0.8534933825792551,0.08239999999999946
-2772,3.5087719298245354e-05,-0.853185595567867,0.11399999999999916
-2771,3.262542320714043e-05,-0.8528778085564789,0.10599999999999925
-2770,3.434903047091387e-05,-0.8525700215450908,0.11159999999999917
-2769,3.244075100030756e-05,-0.8522622345337026,0.10539999999999927
-2768,3.4656817482301986e-05,-0.8519544475223145,0.11259999999999916
-2767,3.373345644813764e-05,-0.8516466605109264,0.10959999999999918
-2766,3.4164358264081006e-05,-0.8513388734995383,0.1109999999999992
-2765,1.3727300707910064e-05,-0.8510310864881502,0.0445999999999998
-2764,1.477377654662966e-05,-0.8507232994767621,0.047999999999999765
-2763,1.421975992613105e-05,-0.850415512465374,0.04619999999999978
-2762,1.3173284087411455e-05,-0.8501077254539858,0.04279999999999982
-2761,1.4527546937519167e-05,-0.8497999384425977,0.04719999999999977
-2760,1.2742382271468089e-05,-0.8494921514312096,0.04139999999999982
-2759,1.3727300707910064e-05,-0.8491843644198215,0.0445999999999998
-2758,1.3111726685133832e-05,-0.8488765774084334,0.04259999999999982
-2757,1.5020006155740153e-05,-0.8485687903970452,0.04879999999999976
-2756,1.3419513696521948e-05,-0.8482610033856571,0.04359999999999981
-2755,1.3419513696521948e-05,-0.847953216374269,0.04359999999999981
-2754,1.477377654662966e-05,-0.8476454293628809,0.047999999999999765
-2753,1.3357956294244324e-05,-0.8473376423514928,0.04339999999999981
-2752,1.2311480455524728e-05,-0.8470298553401047,0.03999999999999984
-2751,1.3296398891966702e-05,-0.8467220683287165,0.043199999999999815
-2750,1.4035087719298183e-05,-0.8464142813173284,0.0455999999999998
-2749,1.5943367189904506e-05,-0.8461064943059403,0.05179999999999974
-2748,1.348107109879957e-05,-0.8457987072945522,0.043799999999999804
-2747,1.4589104339796794e-05,-0.8454909202831641,0.04739999999999978
-2746,1.2865497076023339e-05,-0.845183133271776,0.04179999999999983
-2745,1.3419513696521952e-05,-0.8448753462603878,0.04359999999999982
-2744,1.2065250846414235e-05,-0.8445675592489997,0.039199999999999846
-2743,1.415820252385343e-05,-0.8442597722376116,0.04599999999999979
-2742,1.4650661742074417e-05,-0.8439519852262235,0.04759999999999978
-2741,1.5020006155740153e-05,-0.8436441982148354,0.04879999999999976
-2740,1.5574022776238767e-05,-0.8433364112034473,0.050599999999999756
-2739,1.6866728224068853e-05,-0.8430286241920592,0.0547999999999997
-2738,1.532779316712827e-05,-0.8427208371806709,0.049799999999999754
-2737,1.6004924592182125e-05,-0.8424130501692828,0.05199999999999973
-2736,1.797476146506607e-05,-0.8421052631578947,0.05839999999999967
-2735,1.662049861495836e-05,-0.8417974761465066,0.053999999999999715
-2734,1.692828562634648e-05,-0.8414896891351185,0.05499999999999971
-2733,1.532779316712827e-05,-0.8411819021237303,0.049799999999999754
-2732,9.110495537088315e-06,-0.8408741151123422,0.029599999999999935
-2731,9.295167743921186e-06,-0.8405663281009541,0.030199999999999932
-2730,7.940904893813472e-06,-0.840258541089566,0.025799999999999972
-2729,7.4484456755924855e-06,-0.8399507540781779,0.024199999999999985
-2728,8.371806709756835e-06,-0.8396429670667898,0.027199999999999957
-2727,9.787626962142172e-06,-0.8393351800554016,0.03179999999999992
-2726,8.248691905201588e-06,-0.8390273930440135,0.02679999999999996
-2725,7.940904893813472e-06,-0.8387196060326254,0.025799999999999972
-2724,7.817790089258225e-06,-0.8384118190212373,0.025399999999999975
-2723,9.418282548476432e-06,-0.8381040320098492,0.03059999999999993
-2722,6.648199445983383e-06,-0.8377962449984611,0.02160000000000001
-2721,5.663281009541403e-06,-0.8374884579870729,0.018400000000000017
-2720,5.9095106186518995e-06,-0.8371806709756848,0.019200000000000023
-2719,7.510003077870109e-06,-0.8368728839642967,0.024399999999999984
-2718,6.094182825484771e-06,-0.8365650969529086,0.019800000000000022
-2717,1.0218528778085533e-05,-0.8362573099415205,0.033199999999999896
-2716,8.494921514312081e-06,-0.8359495229301324,0.02759999999999995
-2715,9.726069559864548e-06,-0.8356417359187442,0.03159999999999992
-2714,1.0834102800861768e-05,-0.8353339489073561,0.035199999999999884
-2713,1.1141889812249884e-05,-0.835026161895968,0.03619999999999987
-2712,1.2373037857802349e-05,-0.8347183748845799,0.04019999999999983
-2711,1.1018775007694639e-05,-0.8344105878731918,0.03579999999999988
-2710,1.1511234225915626e-05,-0.8341028008618037,0.03739999999999987
-2709,1.2680824869190466e-05,-0.8337950138504155,0.04119999999999983
-2708,1.2249923053247104e-05,-0.8334872268390274,0.03979999999999984
-2707,1.2373037857802349e-05,-0.8331794398276393,0.04019999999999983
-2706,1.1572791628193248e-05,-0.8328716528162512,0.03759999999999986
-2705,1.3788858110187693e-05,-0.8325638658048631,0.04479999999999981
-2704,1.4404432132963927e-05,-0.832256078793475,0.0467999999999998
-2703,1.7174515235456973e-05,-0.8319482917820868,0.055799999999999704
-2702,1.0218528778085535e-05,-0.8316405047706987,0.0331999999999999
-2701,1.2126808248691859e-05,-0.8313327177593105,0.03939999999999985
-2700,1.0834102800861768e-05,-0.8310249307479224,0.035199999999999884
-2699,1.0156971375807912e-05,-0.8307171437365343,0.032999999999999904
-2698,1.1449676823638001e-05,-0.8304093567251462,0.037199999999999865
-2697,1.1326562019082756e-05,-0.830101569713758,0.036799999999999874
-2696,1.2619267466912842e-05,-0.8297937827023699,0.04099999999999982
-2695,1.0587873191751273e-05,-0.8294859956909818,0.03439999999999989
-2694,9.910741766697419e-06,-0.8291782086795937,0.032199999999999916
-2693,1.8282548476454187e-05,-0.8288704216682056,0.059399999999999654
-2692,1.975992613111715e-05,-0.8285626346568175,0.06419999999999962
-2691,1.77900892582332e-05,-0.8282548476454293,0.05779999999999967
-2690,1.9513696522006654e-05,-0.8279470606340412,0.06339999999999962
-2689,1.9267466912896164e-05,-0.8276392736226531,0.06259999999999964
-2688,2.1175746383502485e-05,-0.827331486611265,0.06879999999999957
-2687,1.8590335487842313e-05,-0.8270236995998769,0.060399999999999676
-2686,3.755001538935029e-05,-0.8267159125884888,0.12199999999999908
-2685,3.6811326562018804e-05,-0.8264081255771006,0.1195999999999991
-2684,4.2289935364727277e-05,-0.8261003385657125,0.1373999999999989
-2683,4.050477069867621e-05,-0.8257925515543244,0.131599999999999
-2682,4.4382887042166475e-05,-0.8254847645429363,0.14419999999999888
-2681,4.161280393967342e-05,-0.8251769775315482,0.13519999999999893
-2680,4.247460757156015e-05,-0.8248691905201601,0.13799999999999893
-2679,3.9335180055401356e-05,-0.8245614035087719,0.127799999999999
-2678,4.0935672514619575e-05,-0.8242536164973838,0.132999999999999
-2677,4.17974761465063e-05,-0.8239458294859957,0.13579999999999895
-2676,4.210526315789441e-05,-0.8236380424746076,0.13679999999999895
-2675,4.23514927670049e-05,-0.8233302554632195,0.13759999999999892
-2674,3.9889196675899976e-05,-0.8230224684518314,0.12959999999999902
-2673,4.1735918744228664e-05,-0.8227146814404432,0.13559999999999892
-2672,3.9889196675899976e-05,-0.8224068944290551,0.12959999999999902
-2671,2.1729763004001094e-05,-0.822099107417667,0.07059999999999955
-2670,2.289935364727594e-05,-0.8217913204062789,0.07439999999999952
-2669,1.9636811326561903e-05,-0.8214835333948908,0.06379999999999962
-2668,2.3268698060941677e-05,-0.8211757463835027,0.07559999999999951
-2667,2.468451831332701e-05,-0.8208679593721145,0.08019999999999945
-2666,2.413050169282841e-05,-0.8205601723607264,0.0783999999999995
-2665,2.6161895967989974e-05,-0.8202523853493383,0.08499999999999942
-2664,2.43767313019389e-05,-0.8199445983379502,0.07919999999999948
