D,probability,D_E,probability_density
40,0.0010523002421307444,0.09685230024213075,0.43459999999999743
41,0.0009317191283292834,0.09927360774818401,0.38479999999999404
42,0.0008280871670702009,0.1016949152542373,0.341999999999993
43,0.00071525423728812,0.10411622276029056,0.29539999999999356
44,0.0005767554479418814,0.10653753026634383,0.238199999999997
45,0.0004595641646489102,0.1089588377723971,0.1897999999999999
46,0.0004058111380145309,0.11138014527845036,0.16760000000000128
47,0.0003651331719128361,0.11380145278450363,0.1508000000000013
48,0.0003021791767554504,0.1162227602905569,0.12480000000000102
49,0.0002421307506053287,0.11864406779661017,0.10000000000000075
50,0.0002179176755447958,0.12106537530266344,0.09000000000000066
51,0.00015786924939467417,0.1234866828087167,0.06520000000000044
52,0.00015980629539951683,0.12590799031476999,0.06600000000000045
53,0.00011573849878934688,0.12832929782082325,0.047800000000000266
54,0.0001138014527845042,0.13075060532687652,0.047000000000000236
55,8.184019370460076e-05,0.13317191283292978,0.033800000000000115
56,5.6174334140435855e-05,0.13559322033898305,0.02320000000000001
57,5.32687651331719e-05,0.13801452784503632,0.021999999999999995
58,3.6803874092009656e-05,0.14043583535108958,0.015199999999999988
59,4.455205811138011e-05,0.14285714285714285,0.018399999999999986
60,3.147699757869247e-05,0.14527845036319612,0.01299999999999999
61,2.6150121065375287e-05,0.14769975786924938,0.010799999999999994
62,1.9370460048426138e-05,0.15012106537530268,0.007999999999999995
63,1.4043583535108952e-05,0.15254237288135594,0.005799999999999997
64,9.685230024213074e-06,0.1549636803874092,0.003999999999999999
65,9.20096852300242e-06,0.15738498789346247,0.0037999999999999996
66,8.716707021791767e-06,0.15980629539951574,0.0036
67,9.20096852300242e-06,0.162227602905569,0.0037999999999999996
68,3.874092009685231e-06,0.16464891041162227,0.0016000000000000005
69,9.685230024213075e-07,0.16707021791767554,0.0004
70,9.685230024213075e-07,0.1694915254237288,0.0004
71,9.685230024213075e-07,0.17191283292978207,0.0004
72,2.421307506053269e-06,0.17433414043583534,0.001
73,1.4527845036319614e-06,0.17675544794188863,0.0006000000000000001
75,9.685230024213075e-07,0.18159806295399517,0.0004
76,9.685230024213075e-07,0.18401937046004843,0.0004
77,1.4527845036319614e-06,0.1864406779661017,0.0006000000000000001
80,4.842615012106538e-07,0.1937046004842615,0.0002
83,4.842615012106538e-07,0.2009685230024213,0.0002
