node,degree_x,degree_y,degree_increase,degree_prob_x
429,14,14,0,0.0014297385620915032
430,2,2,0,0.0002042483660130719
431,8,9,1,0.0008169934640522876
432,9,9,0,0.0009191176470588235
433,22,28,6,0.0022467320261437907
434,1,1,0,0.00010212418300653595
435,2,2,0,0.0002042483660130719
436,2,2,0,0.0002042483660130719
437,5,5,0,0.0005106209150326798
438,2,2,0,0.0002042483660130719
439,5,5,0,0.0005106209150326798
440,19,19,0,0.001940359477124183
441,1,1,0,0.00010212418300653595
442,18,20,2,0.001838235294117647
443,12,12,0,0.0012254901960784314
444,5,5,0,0.0005106209150326798
445,2,2,0,0.0002042483660130719
446,11,14,3,0.0011233660130718953
447,4,4,0,0.0004084967320261438
448,6,6,0,0.0006127450980392157
449,2,2,0,0.0002042483660130719
450,3,3,0,0.00030637254901960784
451,2,2,0,0.0002042483660130719
452,2,2,0,0.0002042483660130719
453,9,9,0,0.0009191176470588235
454,9,9,0,0.0009191176470588235
455,1,1,0,0.00010212418300653595
456,5,5,0,0.0005106209150326798
457,1,1,0,0.00010212418300653595
458,3,3,0,0.00030637254901960784
459,9,13,4,0.0009191176470588235
460,19,19,0,0.001940359477124183
461,3,3,0,0.00030637254901960784
462,4,5,1,0.0004084967320261438
463,3,3,0,0.00030637254901960784
464,6,6,0,0.0006127450980392157
465,2,2,0,0.0002042483660130719
466,10,10,0,0.0010212418300653595
467,2,2,0,0.0002042483660130719
468,5,5,0,0.0005106209150326798
469,6,6,0,0.0006127450980392157
470,5,5,0,0.0005106209150326798
471,2,2,0,0.0002042483660130719
472,2,4,2,0.0002042483660130719
473,2,2,0,0.0002042483660130719
474,18,18,0,0.001838235294117647
475,2,2,0,0.0002042483660130719
476,10,10,0,0.0010212418300653595
477,5,5,0,0.0005106209150326798
478,29,35,6,0.0029616013071895424
479,10,10,0,0.0010212418300653595
481,29,31,2,0.0029616013071895424
482,4,4,0,0.0004084967320261438
483,4,4,0,0.0004084967320261438
484,4,4,0,0.0004084967320261438
485,4,4,0,0.0004084967320261438
486,3,3,0,0.00030637254901960784
487,5,5,0,0.0005106209150326798
488,2,2,0,0.0002042483660130719
490,10,10,0,0.0010212418300653595
491,3,3,0,0.00030637254901960784
492,18,18,0,0.001838235294117647
493,4,4,0,0.0004084967320261438
494,10,10,0,0.0010212418300653595
495,9,9,0,0.0009191176470588235
496,17,17,0,0.001736111111111111
497,1,1,0,0.00010212418300653595
498,12,15,3,0.0012254901960784314
499,16,16,0,0.0016339869281045752
500,15,15,0,0.0015318627450980392
501,5,5,0,0.0005106209150326798
502,5,5,0,0.0005106209150326798
503,37,44,7,0.00377859477124183
504,9,10,1,0.0009191176470588235
505,15,16,1,0.0015318627450980392
506,5,6,1,0.0005106209150326798
507,4,4,0,0.0004084967320261438
508,2,2,0,0.0002042483660130719
509,2,2,0,0.0002042483660130719
510,3,3,0,0.00030637254901960784
511,2,2,0,0.0002042483660130719
512,3,3,0,0.00030637254901960784
513,2,2,0,0.0002042483660130719
514,2,2,0,0.0002042483660130719
515,20,20,0,0.002042483660130719
516,5,5,0,0.0005106209150326798
517,8,8,0,0.0008169934640522876
518,11,11,0,0.0011233660130718953
519,1,1,0,0.00010212418300653595
520,14,16,2,0.0014297385620915032
521,6,7,1,0.0006127450980392157
522,10,10,0,0.0010212418300653595
523,10,10,0,0.0010212418300653595
524,10,10,0,0.0010212418300653595
525,13,13,0,0.0013276143790849674
526,10,10,0,0.0010212418300653595
527,10,10,0,0.0010212418300653595
528,10,10,0,0.0010212418300653595
529,14,14,0,0.0014297385620915032
530,10,10,0,0.0010212418300653595
531,10,10,0,0.0010212418300653595
532,15,15,0,0.0015318627450980392
533,1,1,0,0.00010212418300653595
534,2,2,0,0.0002042483660130719
535,2,2,0,0.0002042483660130719
536,6,6,0,0.0006127450980392157
537,3,3,0,0.00030637254901960784
538,2,2,0,0.0002042483660130719
539,1,1,0,0.00010212418300653595
540,2,2,0,0.0002042483660130719
541,24,29,5,0.0024509803921568627
542,6,6,0,0.0006127450980392157
543,4,6,2,0.0004084967320261438
544,1,1,0,0.00010212418300653595
545,3,3,0,0.00030637254901960784
546,3,3,0,0.00030637254901960784
547,4,6,2,0.0004084967320261438
548,3,3,0,0.00030637254901960784
549,3,3,0,0.00030637254901960784
550,5,5,0,0.0005106209150326798
551,2,2,0,0.0002042483660130719
552,1,1,0,0.00010212418300653595
553,10,11,1,0.0010212418300653595
554,9,9,0,0.0009191176470588235
555,9,9,0,0.0009191176470588235
556,1,1,0,0.00010212418300653595
557,2,2,0,0.0002042483660130719
558,2,2,0,0.0002042483660130719
559,16,19,3,0.0016339869281045752
560,3,3,0,0.00030637254901960784
561,16,16,0,0.0016339869281045752
562,8,8,0,0.0008169934640522876
563,2,2,0,0.0002042483660130719
564,8,8,0,0.0008169934640522876
565,2,2,0,0.0002042483660130719
566,3,3,0,0.00030637254901960784
567,3,3,0,0.00030637254901960784
568,6,6,0,0.0006127450980392157
569,10,12,2,0.0010212418300653595
571,3,3,0,0.00030637254901960784
572,7,8,1,0.0007148692810457516
573,13,13,0,0.0013276143790849674
574,11,11,0,0.0011233660130718953
576,1,1,0,0.00010212418300653595
577,1,1,0,0.00010212418300653595
578,1,1,0,0.00010212418300653595
580,3,9,6,0.00030637254901960784
582,4,9,5,0.0004084967320261438
584,1,1,0,0.00010212418300653595
586,1,5,4,0.00010212418300653595
589,11,15,4,0.0011233660130718953
590,1,6,5,0.00010212418300653595
592,50,54,4,0.0051062091503267975
596,18,18,0,0.001838235294117647
598,11,26,15,0.0011233660130718953
599,7,21,14,0.0007148692810457516
601,2,6,4,0.0002042483660130719
602,2,6,4,0.0002042483660130719
603,8,8,0,0.0008169934640522876
604,4,4,0,0.0004084967320261438
605,3,3,0,0.00030637254901960784
606,4,4,0,0.0004084967320261438
607,14,14,0,0.0014297385620915032
608,10,10,0,0.0010212418300653595
609,9,9,0,0.0009191176470588235
610,7,7,0,0.0007148692810457516
611,7,7,0,0.0007148692810457516
612,7,7,0,0.0007148692810457516
613,9,9,0,0.0009191176470588235
614,11,11,0,0.0011233660130718953
615,1,6,5,0.00010212418300653595
616,4,4,0,0.0004084967320261438
617,1,1,0,0.00010212418300653595
618,10,13,3,0.0010212418300653595
619,9,9,0,0.0009191176470588235
620,5,5,0,0.0005106209150326798
621,5,5,0,0.0005106209150326798
622,3,3,0,0.00030637254901960784
623,2,2,0,0.0002042483660130719
624,6,8,2,0.0006127450980392157
625,6,6,0,0.0006127450980392157
626,4,4,0,0.0004084967320261438
627,6,6,0,0.0006127450980392157
628,2,2,0,0.0002042483660130719
629,11,11,0,0.0011233660130718953
630,6,6,0,0.0006127450980392157
631,3,3,0,0.00030637254901960784
632,4,4,0,0.0004084967320261438
633,5,5,0,0.0005106209150326798
634,2,2,0,0.0002042483660130719
635,5,5,0,0.0005106209150326798
636,1,1,0,0.00010212418300653595
637,5,5,0,0.0005106209150326798
638,16,16,0,0.0016339869281045752
639,9,9,0,0.0009191176470588235
640,12,12,0,0.0012254901960784314
641,2,5,3,0.0002042483660130719
642,8,8,0,0.0008169934640522876
643,11,11,0,0.0011233660130718953
644,9,9,0,0.0009191176470588235
645,5,5,0,0.0005106209150326798
646,3,3,0,0.00030637254901960784
647,2,2,0,0.0002042483660130719
648,9,10,1,0.0009191176470588235
649,1,1,0,0.00010212418300653595
650,2,2,0,0.0002042483660130719
651,18,18,0,0.001838235294117647
652,5,8,3,0.0005106209150326798
653,8,8,0,0.0008169934640522876
654,14,14,0,0.0014297385620915032
655,8,8,0,0.0008169934640522876
656,13,13,0,0.0013276143790849674
657,7,7,0,0.0007148692810457516
658,9,9,0,0.0009191176470588235
659,26,26,0,0.0026552287581699347
660,2,2,0,0.0002042483660130719
661,2,2,0,0.0002042483660130719
662,3,3,0,0.00030637254901960784
663,4,4,0,0.0004084967320261438
664,3,3,0,0.00030637254901960784
665,4,4,0,0.0004084967320261438
666,3,3,0,0.00030637254901960784
667,5,5,0,0.0005106209150326798
668,5,5,0,0.0005106209150326798
669,5,5,0,0.0005106209150326798
670,9,9,0,0.0009191176470588235
671,2,2,0,0.0002042483660130719
672,3,3,0,0.00030637254901960784
673,2,2,0,0.0002042483660130719
674,5,5,0,0.0005106209150326798
675,6,7,1,0.0006127450980392157
676,18,18,0,0.001838235294117647
677,8,8,0,0.0008169934640522876
678,4,4,0,0.0004084967320261438
679,2,2,0,0.0002042483660130719
680,3,3,0,0.00030637254901960784
681,12,13,1,0.0012254901960784314
682,9,12,3,0.0009191176470588235
683,1,1,0,0.00010212418300653595
684,15,15,0,0.0015318627450980392
685,7,9,2,0.0007148692810457516
686,3,3,0,0.00030637254901960784
687,2,2,0,0.0002042483660130719
688,5,5,0,0.0005106209150326798
689,3,3,0,0.00030637254901960784
690,10,10,0,0.0010212418300653595
691,6,6,0,0.0006127450980392157
692,10,10,0,0.0010212418300653595
693,5,5,0,0.0005106209150326798
694,11,11,0,0.0011233660130718953
695,6,6,0,0.0006127450980392157
696,18,18,0,0.001838235294117647
697,1,1,0,0.00010212418300653595
698,13,14,1,0.0013276143790849674
699,2,2,0,0.0002042483660130719
700,24,25,1,0.0024509803921568627
701,6,6,0,0.0006127450980392157
702,4,4,0,0.0004084967320261438
703,4,4,0,0.0004084967320261438
704,4,4,0,0.0004084967320261438
705,11,11,0,0.0011233660130718953
706,6,6,0,0.0006127450980392157
707,3,3,0,0.00030637254901960784
708,2,2,0,0.0002042483660130719
709,2,2,0,0.0002042483660130719
710,3,3,0,0.00030637254901960784
711,2,2,0,0.0002042483660130719
712,6,7,1,0.0006127450980392157
713,1,1,0,0.00010212418300653595
714,4,4,0,0.0004084967320261438
715,2,2,0,0.0002042483660130719
716,2,2,0,0.0002042483660130719
717,2,2,0,0.0002042483660130719
718,10,11,1,0.0010212418300653595
719,2,2,0,0.0002042483660130719
720,1,1,0,0.00010212418300653595
721,3,3,0,0.00030637254901960784
722,3,3,0,0.00030637254901960784
723,2,2,0,0.0002042483660130719
724,5,5,0,0.0005106209150326798
725,1,1,0,0.00010212418300653595
726,6,8,2,0.0006127450980392157
727,14,20,6,0.0014297385620915032
728,4,4,0,0.0004084967320261438
729,5,5,0,0.0005106209150326798
730,3,3,0,0.00030637254901960784
731,5,5,0,0.0005106209150326798
732,3,3,0,0.00030637254901960784
733,8,8,0,0.0008169934640522876
734,1,1,0,0.00010212418300653595
735,2,2,0,0.0002042483660130719
736,2,2,0,0.0002042483660130719
737,10,12,2,0.0010212418300653595
738,1,1,0,0.00010212418300653595
739,2,2,0,0.0002042483660130719
740,14,14,0,0.0014297385620915032
741,3,6,3,0.00030637254901960784
742,14,19,5,0.0014297385620915032
743,5,5,0,0.0005106209150326798
744,6,6,0,0.0006127450980392157
745,1,1,0,0.00010212418300653595
746,5,5,0,0.0005106209150326798
747,1,1,0,0.00010212418300653595
748,4,4,0,0.0004084967320261438
749,3,3,0,0.00030637254901960784
750,3,3,0,0.00030637254901960784
752,6,10,4,0.0006127450980392157
753,3,10,7,0.00030637254901960784
755,4,4,0,0.0004084967320261438
756,1,1,0,0.00010212418300653595
758,16,17,1,0.0016339869281045752
759,9,9,0,0.0009191176470588235
760,5,5,0,0.0005106209150326798
761,5,17,12,0.0005106209150326798
762,2,9,7,0.0002042483660130719
766,4,4,0,0.0004084967320261438
767,1,3,2,0.00010212418300653595
770,6,14,8,0.0006127450980392157
773,5,8,3,0.0005106209150326798
774,2,2,0,0.0002042483660130719
775,6,6,0,0.0006127450980392157
776,6,6,0,0.0006127450980392157
777,8,8,0,0.0008169934640522876
778,4,4,0,0.0004084967320261438
780,6,13,7,0.0006127450980392157
782,3,15,12,0.00030637254901960784
785,1,2,1,0.00010212418300653595
787,4,6,2,0.0004084967320261438
788,3,5,2,0.00030637254901960784
789,1,1,0,0.00010212418300653595
790,1,3,2,0.00010212418300653595
793,1,3,2,0.00010212418300653595
794,5,7,2,0.0005106209150326798
795,10,12,2,0.0010212418300653595
797,5,8,3,0.0005106209150326798
799,2,5,3,0.0002042483660130719
800,3,3,0,0.00030637254901960784
803,1,1,0,0.00010212418300653595
804,5,5,0,0.0005106209150326798
805,3,3,0,0.00030637254901960784
806,8,9,1,0.0008169934640522876
807,2,2,0,0.0002042483660130719
808,8,8,0,0.0008169934640522876
809,2,2,0,0.0002042483660130719
810,5,5,0,0.0005106209150326798
811,6,7,1,0.0006127450980392157
812,1,1,0,0.00010212418300653595
813,1,1,0,0.00010212418300653595
814,4,4,0,0.0004084967320261438
815,6,6,0,0.0006127450980392157
816,26,29,3,0.0026552287581699347
817,1,1,0,0.00010212418300653595
818,20,20,0,0.002042483660130719
819,2,2,0,0.0002042483660130719
820,4,4,0,0.0004084967320261438
821,6,6,0,0.0006127450980392157
822,5,5,0,0.0005106209150326798
823,6,6,0,0.0006127450980392157
824,2,2,0,0.0002042483660130719
825,1,1,0,0.00010212418300653595
826,13,13,0,0.0013276143790849674
827,6,6,0,0.0006127450980392157
828,1,1,0,0.00010212418300653595
829,6,6,0,0.0006127450980392157
830,5,5,0,0.0005106209150326798
831,2,2,0,0.0002042483660130719
832,4,4,0,0.0004084967320261438
833,3,3,0,0.00030637254901960784
834,10,10,0,0.0010212418300653595
835,3,3,0,0.00030637254901960784
836,2,2,0,0.0002042483660130719
837,5,5,0,0.0005106209150326798
838,3,3,0,0.00030637254901960784
839,2,2,0,0.0002042483660130719
840,2,2,0,0.0002042483660130719
841,2,2,0,0.0002042483660130719
842,1,1,0,0.00010212418300653595
843,3,3,0,0.00030637254901960784
844,3,3,0,0.00030637254901960784
845,3,3,0,0.00030637254901960784
846,2,2,0,0.0002042483660130719
847,2,2,0,0.0002042483660130719
848,1,1,0,0.00010212418300653595
849,5,5,0,0.0005106209150326798
850,3,3,0,0.00030637254901960784
851,3,3,0,0.00030637254901960784
852,5,5,0,0.0005106209150326798
853,18,19,1,0.001838235294117647
854,8,10,2,0.0008169934640522876
855,5,5,0,0.0005106209150326798
856,5,5,0,0.0005106209150326798
857,2,4,2,0.0002042483660130719
858,3,3,0,0.00030637254901960784
859,11,11,0,0.0011233660130718953
860,8,13,5,0.0008169934640522876
861,11,11,0,0.0011233660130718953
862,1,1,0,0.00010212418300653595
863,1,1,0,0.00010212418300653595
864,1,1,0,0.00010212418300653595
865,1,1,0,0.00010212418300653595
866,2,2,0,0.0002042483660130719
867,2,2,0,0.0002042483660130719
868,4,4,0,0.0004084967320261438
869,5,5,0,0.0005106209150326798
870,5,5,0,0.0005106209150326798
871,4,4,0,0.0004084967320261438
872,4,4,0,0.0004084967320261438
873,9,9,0,0.0009191176470588235
874,2,2,0,0.0002042483660130719
875,2,2,0,0.0002042483660130719
876,4,4,0,0.0004084967320261438
877,2,2,0,0.0002042483660130719
878,2,2,0,0.0002042483660130719
879,4,4,0,0.0004084967320261438
880,4,4,0,0.0004084967320261438
881,1,1,0,0.00010212418300653595
882,6,9,3,0.0006127450980392157
883,3,3,0,0.00030637254901960784
884,1,1,0,0.00010212418300653595
885,1,1,0,0.00010212418300653595
886,3,6,3,0.00030637254901960784
887,7,7,0,0.0007148692810457516
888,2,2,0,0.0002042483660130719
889,2,2,0,0.0002042483660130719
890,2,2,0,0.0002042483660130719
891,6,6,0,0.0006127450980392157
892,9,9,0,0.0009191176470588235
893,13,13,0,0.0013276143790849674
894,10,12,2,0.0010212418300653595
895,4,4,0,0.0004084967320261438
896,4,5,1,0.0004084967320261438
898,7,7,0,0.0007148692810457516
899,2,2,0,0.0002042483660130719
900,2,2,0,0.0002042483660130719
901,5,5,0,0.0005106209150326798
902,5,5,0,0.0005106209150326798
903,5,5,0,0.0005106209150326798
904,1,1,0,0.00010212418300653595
