num_edges,num_nodes_predict,num_nodes_random,num_nodes_real
729,147,175,
730,147,175,
731,147,175,
732,147,175,
733,147,175,
734,147,175,
735,148,175,
736,148,175,
737,149,175,
738,149,176,
739,149,176,
740,149,176,
741,149,176,
742,149,176,
743,149,176,
744,149,176,
745,149,176,
746,149,176,
747,149,176,
748,149,176,
749,149,176,
750,150,176,
751,150,176,
752,150,176,
753,150,177,
754,150,177,
755,150,177,
756,151,177,
757,151,177,
758,151,177,
759,151,177,
760,151,177,
761,151,177,
762,151,177,
763,151,178,
764,151,178,
765,151,178,
766,151,178,
767,151,178,
768,151,178,
769,151,178,
770,151,178,
771,151,178,
772,151,178,
773,151,179,
774,151,179,
775,151,179,
776,151,179,
777,151,179,
778,151,179,
779,151,179,
780,151,179,
781,152,179,
782,152,179,
783,152,179,
784,152,179,
785,152,179,
786,152,180,
787,152,180,
788,152,180,
789,152,180,
790,152,180,
791,152,180,
792,152,180,
793,152,180,
794,152,180,
795,152,180,
796,153,180,
797,153,180,
798,153,180,
799,153,180,
800,153,180,
801,153,180,
802,153,180,
803,153,180,
804,153,180,
805,153,180,
806,153,180,
807,153,180,
808,153,180,
809,153,180,
810,153,180,
811,153,180,
812,153,180,
813,153,180,
814,153,180,
815,153,180,
816,153,180,
817,153,180,
818,154,180,
819,154,180,
820,154,180,
821,154,180,
822,154,180,
823,154,180,
824,154,180,
825,154,180,
826,154,180,
827,154,180,
828,154,180,
829,154,180,
830,154,180,
831,154,180,
832,154,180,
833,154,180,
834,154,180,
835,154,180,
836,154,180,
837,154,180,
838,154,180,
839,155,180,
840,155,181,
841,155,181,
842,155,181,
843,155,181,
844,155,181,
845,155,181,
846,155,182,
847,155,182,
848,155,182,
849,155,182,
850,155,182,
851,156,182,
852,156,182,
853,156,182,
854,156,182,
855,156,182,
856,157,182,
857,157,182,
858,157,182,
859,157,182,
860,157,182,
861,157,182,
862,157,182,
863,157,182,
864,157,182,
865,157,182,
866,158,183,
867,158,183,
868,158,183,
869,158,183,
870,158,183,
871,159,183,
872,159,183,
873,159,183,
874,159,183,
875,159,183,
876,159,183,
877,159,183,
878,159,183,
879,159,183,
880,159,183,
881,159,183,
882,159,183,
883,159,183,
884,159,183,
885,159,183,
886,159,183,
887,159,183,
888,159,183,
889,159,183,
890,159,183,
891,159,183,
892,160,183,
893,160,183,
894,160,183,
895,160,183,
896,160,183,
897,160,183,
898,160,183,
899,160,183,
900,160,183,
901,160,183,
902,160,183,
903,160,183,
904,160,183,
905,160,183,
906,160,183,
907,161,183,
908,161,184,
909,161,184,
910,161,184,
911,161,184,
912,161,184,
913,161,184,
914,161,184,
915,161,184,
916,161,184,
917,162,184,
918,162,184,
919,162,184,
920,162,184,
921,162,184,
922,162,184,
923,163,185,
924,163,185,
925,163,185,
926,163,185,
927,163,185,
928,163,185,
929,163,185,
930,163,185,
931,163,185,
932,163,185,
933,163,185,
934,163,185,
935,163,185,
936,163,185,
937,163,185,
938,163,185,
939,163,185,
940,163,185,
941,163,185,
942,163,185,
943,163,185,
944,163,185,
945,163,185,
946,164,185,
947,164,185,
948,164,185,
949,164,185,
950,164,185,
951,164,185,
952,164,185,
953,164,185,
954,164,185,
955,164,185,
956,164,185,
957,164,185,
958,164,185,
959,164,185,
960,165,185,
961,165,185,
962,165,185,
963,165,185,
964,165,185,
965,165,185,
966,165,185,
967,165,185,
968,166,185,
969,166,185,
970,167,185,
971,167,185,
972,167,185,
973,167,185,
974,167,185,
975,167,185,
976,167,185,
977,167,185,
978,167,185,
979,167,185,
980,167,185,
981,167,185,
982,167,185,
983,167,185,
984,167,185,
985,167,185,
986,167,185,
987,167,185,
988,167,185,
989,167,185,
990,167,185,
991,167,185,
992,167,185,
993,167,185,
994,167,185,
995,167,185,
996,167,185,
997,167,185,
998,167,185,
999,167,185,
1000,167,185,
1001,167,185,
1002,167,185,
1003,167,185,
1004,167,185,
1005,167,185,
1006,167,185,
1007,167,185,
1008,167,185,
1009,167,185,
1010,167,185,
1011,167,185,
1012,168,185,
1013,168,185,
1014,168,185,
1015,168,185,
1016,168,185,
1017,168,185,
1018,168,185,
1019,168,185,
1020,168,185,
1021,168,185,
1022,168,185,
1023,168,185,
1024,168,185,
1025,168,185,
1026,168,185,
1027,168,185,
1028,168,185,
1029,168,185,
1030,168,185,
1031,168,185,
1032,168,185,
1033,168,185,
1034,168,185,
1035,168,185,
1036,168,185,
1037,168,185,
1038,168,185,
1039,168,185,
1040,168,185,
1041,169,185,
1042,169,185,
1043,169,185,
1044,169,185,
1045,169,185,
1046,169,185,
1047,169,185,
1048,169,185,
1049,169,185,
1050,169,185,
1051,169,185,
1052,169,185,
1053,169,185,
1054,169,185,
1055,169,185,
1056,169,185,
1057,169,185,
1058,169,185,
1059,169,185,
1060,169,185,
1061,169,185,
1062,169,185,
1063,169,185,
1064,169,185,
1065,169,185,
1066,169,185,
1067,169,185,
1068,169,185,
1069,169,185,
1070,169,185,
1071,169,185,
1072,169,185,
1073,169,185,
1074,169,185,
1075,169,185,
1076,169,185,
1077,169,185,
1078,169,185,
1079,169,185,
1080,169,185,
1081,169,185,
1082,169,185,
1083,169,185,
1084,169,185,
1085,169,185,
1086,169,185,
1087,169,185,
1088,169,185,
1089,169,186,
1090,169,186,
1091,169,186,
1092,169,186,
1093,169,186,
1094,169,186,
1095,169,186,
1096,169,186,
1097,169,186,
1098,169,186,
1099,169,186,
1100,169,186,
1101,169,186,
1102,169,186,
1103,169,186,
1104,169,186,
1105,169,186,
1106,170,186,
1107,170,186,
1108,170,186,
1109,170,186,
1110,170,186,
1111,170,186,
1112,170,186,
1113,170,186,
1114,170,186,
1115,170,186,
1116,170,186,
1117,170,186,
1118,171,186,
1119,171,186,
1120,171,186,
1121,171,186,
1122,172,186,
1123,172,186,
1124,172,186,
1125,172,186,
1126,172,186,
1127,172,186,
1128,172,186,
1129,172,186,
1130,172,186,
1131,172,186,
1132,172,186,
1133,172,186,
1134,172,186,
1135,172,186,
1136,172,186,
1137,172,186,
1138,172,186,
1139,172,186,
1140,172,186,
1141,172,186,
1142,172,186,
1143,172,186,
1144,172,186,
1145,172,186,
1146,172,186,
1147,172,186,
1148,172,186,
1149,172,186,
1150,172,186,
1151,172,186,
1152,172,186,
1153,172,186,
1154,172,186,
1155,172,186,
1156,172,186,
1157,172,186,
1158,172,186,
1159,172,186,
1160,172,186,
1161,173,186,
1162,173,186,
1163,173,186,
1164,173,186,
1165,173,186,
1166,173,186,
1167,173,186,
1168,173,186,
1169,173,186,
1170,173,186,
1171,173,186,
1172,173,186,
1173,173,186,
1174,173,186,
1175,173,186,
1176,173,186,
1177,173,186,
1178,173,186,
1179,173,186,
1180,174,186,
1181,174,186,
1182,174,186,
1183,174,186,
1184,174,186,
1185,174,186,
1186,174,186,
1187,174,186,
1188,174,186,
1189,174,186,
1190,174,186,
1191,174,186,
1192,174,186,
1193,174,186,
1194,174,186,
1195,174,186,
1196,174,186,
1197,174,186,
1198,174,186,
1199,174,186,
1200,174,186,
1201,174,186,
1202,174,186,
1203,174,186,
1204,174,186,
1205,174,186,
1206,174,186,
1207,174,186,
1208,174,186,
1209,174,186,
1210,174,186,
1211,174,186,
1212,174,186,
1213,174,186,
1214,174,186,
1215,174,186,
1216,174,186,
1217,174,186,
1218,174,186,
1219,174,186,
1220,174,186,
1221,174,186,
1222,174,186,
1223,174,186,
1224,174,186,
1225,174,186,
1226,174,186,
1227,174,186,
1228,174,186,
1229,174,186,
1230,174,186,
1231,174,186,
1232,174,186,
1233,174,186,
1234,174,186,
1235,174,186,
1236,174,186,
1237,174,186,
1238,174,186,
1239,174,186,
1240,174,186,
1241,174,186,
1242,174,186,
1243,174,186,
1244,174,186,
1245,174,186,
1246,174,186,
1247,174,186,
1248,174,186,
1249,174,186,
1250,174,186,
1251,174,186,
1252,174,186,
1253,174,186,
1254,174,186,
1255,174,186,
1256,174,186,
1257,174,187,
1258,174,187,
1259,174,187,
1260,174,187,
1261,174,187,
1262,174,187,
1263,174,187,
1264,174,187,
1265,174,187,
1266,174,187,
1267,174,187,
1268,174,187,
1269,174,187,
1270,174,187,
1271,174,187,
1272,174,187,
1273,174,187,
1274,174,187,
1275,174,187,
1276,174,187,
1277,174,187,
1278,174,187,
1279,174,187,
1280,174,187,
1281,174,187,
1282,174,187,
1283,174,187,
1284,174,187,
1285,174,187,
1286,174,187,
1287,174,187,
1288,174,187,
1289,174,187,
1290,174,187,
1291,174,187,
1292,174,187,
1293,174,187,
1294,174,187,
1295,174,187,
1296,174,187,
1297,174,187,
1298,174,187,
1299,174,187,
1300,174,187,
1301,174,187,
1302,174,187,
1303,174,187,
1304,174,187,
1305,174,187,
1306,174,187,
1307,174,187,
1308,174,187,
1309,174,187,
1310,174,187,
1311,174,187,
1312,174,187,
1313,174,187,
1314,174,187,
1315,174,187,
1316,174,187,
1317,174,187,
1318,174,187,
1319,174,187,
1320,174,187,
1321,174,187,
1322,174,187,
1323,174,187,
1324,174,187,
1325,174,187,
1326,174,187,
1327,174,187,
1328,174,187,
1329,174,187,
1330,174,187,
1331,174,187,
1332,174,187,
1333,174,187,
1334,174,187,
1335,174,187,
1336,174,187,
1337,174,187,
1338,174,187,
1339,174,187,
1340,174,187,
1341,174,187,
1342,174,187,
1343,174,187,
1344,174,187,
1345,174,187,
1346,174,187,
1347,174,187,
1348,174,187,
1349,174,187,
1350,174,187,
1351,174,187,
1352,174,187,
1353,174,187,
1354,174,187,
1355,174,187,
1356,174,187,
1357,174,187,
1358,174,187,
1359,174,187,
1360,174,187,
1361,174,187,
1362,174,187,
1363,174,187,
1364,174,187,
1365,174,187,
1366,174,187,
1367,174,187,
1368,174,187,
1369,174,187,
1370,175,187,
1371,175,187,
1372,175,187,
1373,175,187,
1374,175,187,
1375,175,187,
1376,175,187,
1377,175,187,
1378,175,187,
1379,175,187,
1380,175,187,
1381,175,187,
1382,175,187,
1383,175,187,
1384,175,187,
1385,175,187,
1386,175,187,
1387,176,187,
1388,176,187,
1389,176,187,
1390,176,187,
1391,176,187,
1392,176,187,
1393,176,187,
1394,176,187,
1395,176,187,
1396,176,187,
