num_edges,num_nodes_predict,num_nodes_random,num_nodes_real
596,253,404,
597,253,404,
598,253,404,
599,253,404,
600,253,405,
601,253,405,
602,253,405,
603,253,405,
604,254,405,
605,254,405,
606,255,405,
607,257,405,
608,257,405,
609,257,405,
610,258,405,
611,258,405,
612,258,405,
613,258,405,
614,260,405,
615,261,405,
616,262,405,
617,263,405,
618,263,405,
619,264,405,
620,264,405,
621,265,405,
622,265,405,
623,266,405,
624,266,405,
625,266,406,
626,266,406,
627,266,406,
628,266,406,
629,266,406,
630,266,406,
631,266,406,
632,266,406,
633,266,406,
634,267,406,
635,268,406,
636,268,406,
637,268,406,
638,269,406,
639,269,406,
640,270,406,
641,272,407,
642,272,407,
643,272,407,
644,273,407,
645,273,407,
646,273,407,
647,273,407,
648,273,407,
649,273,407,
650,273,407,
651,273,407,
652,273,407,
653,273,407,
654,273,407,
655,273,407,
656,273,408,
657,274,408,
658,274,408,
659,274,408,
660,274,408,
661,274,408,
662,274,408,
663,274,408,
664,275,408,
665,275,408,
666,276,409,
667,276,409,
668,278,409,
669,279,410,
670,280,410,
671,281,410,
672,281,410,
673,282,410,
674,282,411,
675,283,411,
676,284,411,
677,284,411,
678,284,411,
679,284,411,
680,284,411,
681,286,411,
682,286,411,
683,287,411,
684,287,411,
685,287,411,
686,287,411,
687,287,411,
688,289,411,
689,289,411,
690,289,412,
691,290,412,
692,290,412,
693,290,413,
694,291,413,
695,292,413,
696,293,413,
697,295,413,
698,295,413,
699,295,413,
700,296,413,
701,296,413,
702,296,413,
703,296,413,
704,296,413,
705,296,413,
706,297,413,
707,298,413,
708,298,413,
709,299,413,
710,299,413,
711,299,414,
712,299,414,
713,299,414,
714,300,414,
715,300,414,
716,300,414,
717,300,414,
718,300,414,
719,302,414,
720,302,414,
721,302,415,
722,302,415,
723,303,415,
724,303,416,
725,303,416,
726,303,416,
727,304,416,
728,304,416,
729,304,416,
730,305,416,
731,305,416,
732,305,416,
733,305,416,
734,305,416,
735,306,416,
736,306,416,
737,306,416,
738,306,417,
739,306,417,
740,306,417,
741,307,417,
742,309,417,
743,309,417,
744,309,417,
745,309,417,
746,309,418,
747,309,419,
748,309,419,
749,309,419,
750,310,419,
751,311,419,
752,311,419,
753,311,419,
754,311,419,
755,312,419,
756,312,419,
757,312,419,
758,312,419,
759,312,419,
760,312,419,
761,312,419,
762,313,419,
763,313,420,
764,313,420,
765,313,420,
766,313,420,
767,313,420,
768,313,420,
769,313,420,
770,313,420,
771,314,420,
772,314,420,
773,314,420,
774,314,420,
775,314,420,
776,314,420,
777,314,420,
778,316,420,
779,316,420,
780,316,420,
781,316,420,
782,316,420,
783,316,420,
784,317,420,
785,319,420,
786,319,421,
787,320,421,
788,322,421,
789,322,423,
790,322,423,
791,322,423,
792,322,423,
793,323,423,
794,324,423,
795,324,423,
796,324,423,
797,324,423,
798,324,423,
799,324,423,
800,324,423,
801,325,424,
802,325,424,
803,325,424,
804,325,424,
805,325,424,
806,325,424,
807,325,424,
808,325,424,
809,325,424,
810,325,424,
811,325,424,
812,326,424,
813,326,424,
814,326,424,
815,326,424,
816,327,425,
817,327,425,
818,327,425,
819,327,425,
820,328,425,
821,328,425,
822,328,425,
823,328,425,
824,329,425,
825,329,425,
826,330,425,
827,330,425,
828,330,425,
829,330,425,
830,330,425,
831,330,425,
832,330,425,
833,330,426,
834,330,426,
835,330,426,
836,331,426,
837,331,426,
838,332,426,
839,333,426,
840,333,426,297.0
841,333,426,
842,333,426,
843,333,426,
844,333,426,
845,333,426,
846,334,427,
847,334,427,
848,334,427,
849,334,427,
